id,label
http://www.orpha.net/ORDO/Orphanet_306527,Isolated hereditary congenital facial paralysis
http://www.orpha.net/ORDO/Orphanet_306530,Congenital hereditary facial paralysis-variable hearing loss syndrome
http://www.orpha.net/ORDO/Orphanet_306542,Frontonasal dysplasia-severe microphthalmia-severe facial clefting syndrome
http://www.orpha.net/ORDO/Orphanet_306547,Porencephaly-microcephaly-bilateral congenital cataract syndrome
http://www.orpha.net/ORDO/Orphanet_306550,FADD-related immunodeficiency
http://www.orpha.net/ORDO/Orphanet_306553,Myospherulosis
http://www.orpha.net/ORDO/Orphanet_306558,Primary microcephaly-epilepsy-permanent neonatal diabetes syndrome
http://www.orpha.net/ORDO/Orphanet_306577,Hereditary sodium channelopathy-related small fibers neuropathy
http://www.orpha.net/ORDO/Orphanet_306644,Complication after organ transplantation
http://www.orpha.net/ORDO/Orphanet_306669,Hemiparkinsonism-hemiatrophy syndrome
http://www.orpha.net/ORDO/Orphanet_306674,Kufor-Rakeb syndrome
http://www.orpha.net/ORDO/Orphanet_306682,Manganese poisoning
http://www.orpha.net/ORDO/Orphanet_306686,Delayed encephalopathy due to carbon monoxide poisoning
http://www.orpha.net/ORDO/Orphanet_306692,Cyanide-induced parkinsonism-dystonia
http://www.orpha.net/ORDO/Orphanet_306731,Sydenham chorea
http://www.orpha.net/ORDO/Orphanet_306734,"Primary dystonia, DYT21 type"
http://www.orpha.net/ORDO/Orphanet_306741,Hemidystonia-hemiatrophy syndrome
http://www.orpha.net/ORDO/Orphanet_306776,Sporadic hyperekplexia
http://www.orpha.net/ORDO/Orphanet_3068,Intellectual disability-myopathy-short stature-endocrine defect syndrome
http://www.orpha.net/ORDO/Orphanet_307,Juvenile myoclonic epilepsy
http://www.orpha.net/ORDO/Orphanet_3071,Costello syndrome
http://www.orpha.net/ORDO/Orphanet_3074,Intellectual disability-short stature-hypertelorism syndrome
http://www.orpha.net/ORDO/Orphanet_3077,X-linked intellectual disability-psychosis-macroorchidism syndrome
http://www.orpha.net/ORDO/Orphanet_307766,Curly hair-acral keratoderma-caries syndrome
http://www.orpha.net/ORDO/Orphanet_3078,"Severe X-linked intellectual disability, Gustavson type"
http://www.orpha.net/ORDO/Orphanet_3079,"Intellectual disability, Buenos-Aires type"
http://www.orpha.net/ORDO/Orphanet_307936,Hypotrichosis-osteolysis-periodontitis-palmoplantar keratoderma syndrome
http://www.orpha.net/ORDO/Orphanet_308,Progressive myoclonic epilepsy type 1
http://www.orpha.net/ORDO/Orphanet_3080,"Intellectual disability, Wolff type"
http://www.orpha.net/ORDO/Orphanet_308013,Focal acral hyperkeratosis
http://www.orpha.net/ORDO/Orphanet_3082,Intellectual disability-polydactyly-uncombable hair syndrome
http://www.orpha.net/ORDO/Orphanet_308410,Autism-epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency
http://www.orpha.net/ORDO/Orphanet_308425,Methylmalonic acidemia due to methylmalonyl-CoA epimerase deficiency
http://www.orpha.net/ORDO/Orphanet_3085,Retinitis pigmentosa-intellectual disability-deafness-hypogonadism syndrome
http://www.orpha.net/ORDO/Orphanet_3086,Autosomal dominant vitreoretinochoroidopathy
http://www.orpha.net/ORDO/Orphanet_3088,Revesz syndrome
http://www.orpha.net/ORDO/Orphanet_309025,Mevalonate kinase deficiency
http://www.orpha.net/ORDO/Orphanet_309031,Pancreatic triacylglycerol lipase deficiency
http://www.orpha.net/ORDO/Orphanet_309108,Pancreatic colipase deficiency
http://www.orpha.net/ORDO/Orphanet_309111,Combined pancreatic lipase-colipase deficiency
http://www.orpha.net/ORDO/Orphanet_309147,Hyper-beta-alaninemia
http://www.orpha.net/ORDO/Orphanet_3092,Fixed subaortic stenosis
http://www.orpha.net/ORDO/Orphanet_30924,Primary hypomagnesemia with secondary hypocalcemia
http://www.orpha.net/ORDO/Orphanet_309246,"GM2 gangliosidosis, AB variant"
http://www.orpha.net/ORDO/Orphanet_3093,Congenital aortic valve stenosis
http://www.orpha.net/ORDO/Orphanet_3095,Atypical Rett syndrome
http://www.orpha.net/ORDO/Orphanet_3096,Reye syndrome
http://www.orpha.net/ORDO/Orphanet_3097,Meacham syndrome
http://www.orpha.net/ORDO/Orphanet_3098,"Rhizomelic syndrome, Urbach type"
http://www.orpha.net/ORDO/Orphanet_309854,Cirrhosis-dystonia-polycythemia-hypermanganesemia syndrome
http://www.orpha.net/ORDO/Orphanet_3099,Rheumatic fever
http://www.orpha.net/ORDO/Orphanet_31,Oxoglutaric aciduria
http://www.orpha.net/ORDO/Orphanet_3101,Richieri Costa-da Silva syndrome
http://www.orpha.net/ORDO/Orphanet_3102,Richieri Costa-Pereira syndrome
http://www.orpha.net/ORDO/Orphanet_3103,Roberts syndrome
http://www.orpha.net/ORDO/Orphanet_3104,Robin sequence-oligodactyly syndrome
http://www.orpha.net/ORDO/Orphanet_3109,Mayer-Rokitansky-Küster-Hauser syndrome
http://www.orpha.net/ORDO/Orphanet_3110,Rombo syndrome
http://www.orpha.net/ORDO/Orphanet_3111,Rotor syndrome
http://www.orpha.net/ORDO/Orphanet_31112,Dermatofibrosarcoma protuberans
http://www.orpha.net/ORDO/Orphanet_3115,Roussy-Lévy syndrome
http://www.orpha.net/ORDO/Orphanet_31150,Tangier disease
http://www.orpha.net/ORDO/Orphanet_312,Autosomal dominant epidermolytic ichthyosis
http://www.orpha.net/ORDO/Orphanet_31202,Melioidosis
http://www.orpha.net/ORDO/Orphanet_31204,Nocardiosis
http://www.orpha.net/ORDO/Orphanet_31205,Rat-bite fever
http://www.orpha.net/ORDO/Orphanet_3121,Ruvalcaba syndrome
http://www.orpha.net/ORDO/Orphanet_3124,Saccharopinuria
http://www.orpha.net/ORDO/Orphanet_3129,Sarcosinemia
http://www.orpha.net/ORDO/Orphanet_313,Lamellar ichthyosis
http://www.orpha.net/ORDO/Orphanet_3130,Satoyoshi syndrome
http://www.orpha.net/ORDO/Orphanet_3132,Say-Barber-Miller syndrome
http://www.orpha.net/ORDO/Orphanet_3134,SCARF syndrome
http://www.orpha.net/ORDO/Orphanet_3137,Alpha-N-acetylgalactosaminidase deficiency
http://www.orpha.net/ORDO/Orphanet_313772,Early-onset spastic ataxia-myoclonic epilepsy-neuropathy syndrome
http://www.orpha.net/ORDO/Orphanet_313781,20p13 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_313795,Jawad syndrome
http://www.orpha.net/ORDO/Orphanet_3138,Ulnar-mammary syndrome
http://www.orpha.net/ORDO/Orphanet_313800,Retinal dystrophy-optic nerve edema-splenomegaly-anhidrosis-migraine headache syndrome
http://www.orpha.net/ORDO/Orphanet_313808,Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia
http://www.orpha.net/ORDO/Orphanet_313838,Coats plus syndrome
http://www.orpha.net/ORDO/Orphanet_313846,Familial cutaneous telangiectasia and oropharyngeal cancer predisposition syndrome
http://www.orpha.net/ORDO/Orphanet_313850,Infantile cerebellar-retinal degeneration
http://www.orpha.net/ORDO/Orphanet_313855,FGFR2-related bent bone dysplasia
http://www.orpha.net/ORDO/Orphanet_313906,Congenital pancreatic cyst
http://www.orpha.net/ORDO/Orphanet_313920,Epstein-Barr virus-associated gastric carcinoma
http://www.orpha.net/ORDO/Orphanet_313936,PENS syndrome
http://www.orpha.net/ORDO/Orphanet_313947,2q23.1 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_314,Erythroderma desquamativum
http://www.orpha.net/ORDO/Orphanet_314002,Contractures-webbed neck-micrognathia-hypoplastic nipples syndrome
http://www.orpha.net/ORDO/Orphanet_314017,Idiopathic linear interstitial keratitis
http://www.orpha.net/ORDO/Orphanet_314022,Gastric adenocarcinoma and proximal polyposis of the stomach
http://www.orpha.net/ORDO/Orphanet_314029,High bone mass osteogenesis imperfecta
http://www.orpha.net/ORDO/Orphanet_314034,7p22.1 microduplication syndrome
http://www.orpha.net/ORDO/Orphanet_314041,Marfanoid habitus-inguinal hernia-advanced bone age syndrome
http://www.orpha.net/ORDO/Orphanet_314051,Leukoencephalopathy-thalamus and brainstem anomalies-high lactate syndrome
http://www.orpha.net/ORDO/Orphanet_3143,Autoimmune polyendocrinopathy type 2
http://www.orpha.net/ORDO/Orphanet_314373,Chronic infantile diarrhea due to guanylate cyclase 2C overactivity
http://www.orpha.net/ORDO/Orphanet_314376,Intestinal obstruction in the newborn due to guanylate cyclase 2C deficiency
http://www.orpha.net/ORDO/Orphanet_314381,Hereditary sensory and autonomic neuropathy type 6
http://www.orpha.net/ORDO/Orphanet_314389,Xq12-q13.3 duplication syndrome
http://www.orpha.net/ORDO/Orphanet_314394,Short stature-onychodysplasia-facial dysmorphism-hypotrichosis syndrome
http://www.orpha.net/ORDO/Orphanet_314399,Autosomal dominant aplasia and myelodysplasia
http://www.orpha.net/ORDO/Orphanet_3144,Schneckenbecken dysplasia
http://www.orpha.net/ORDO/Orphanet_314404,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome
http://www.orpha.net/ORDO/Orphanet_314419,Ameloblastoma
http://www.orpha.net/ORDO/Orphanet_314422,Ameloblastic carcinoma
http://www.orpha.net/ORDO/Orphanet_314432,Spigelian hernia-cryptorchidism syndrome
http://www.orpha.net/ORDO/Orphanet_314451,Meigs syndrome
http://www.orpha.net/ORDO/Orphanet_314459,Pseudo-Meigs syndrome
http://www.orpha.net/ORDO/Orphanet_314466,Atypical Meigs syndrome
http://www.orpha.net/ORDO/Orphanet_314473,Ovarian fibroma
http://www.orpha.net/ORDO/Orphanet_314478,Ovarian fibrothecoma
http://www.orpha.net/ORDO/Orphanet_314485,Young adult-onset distal hereditary motor neuropathy
http://www.orpha.net/ORDO/Orphanet_3145,Arginine vasopressin resistance-intracranial calcification-short stature-facial dysmorphism syndrome
http://www.orpha.net/ORDO/Orphanet_314555,Facial dysmorphism-ocular anomalies-osteopenia-intellectual disability-dental anomalies syndrome
http://www.orpha.net/ORDO/Orphanet_314566,Primary progressive apraxia of speech
http://www.orpha.net/ORDO/Orphanet_314572,Autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome
http://www.orpha.net/ORDO/Orphanet_314575,Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome
http://www.orpha.net/ORDO/Orphanet_314585,15q overgrowth syndrome
http://www.orpha.net/ORDO/Orphanet_314597,Chudley-McCullough syndrome
http://www.orpha.net/ORDO/Orphanet_314603,Autosomal recessive spastic ataxia with leukoencephalopathy
http://www.orpha.net/ORDO/Orphanet_314613,Growing teratoma syndrome
http://www.orpha.net/ORDO/Orphanet_314621,Duplication of the pituitary gland
http://www.orpha.net/ORDO/Orphanet_314629,CLN11 disease
http://www.orpha.net/ORDO/Orphanet_314632,CLN12 disease
http://www.orpha.net/ORDO/Orphanet_314637,Mitochondrial hypertrophic cardiomyopathy with lactic acidosis due to MTO1 deficiency
http://www.orpha.net/ORDO/Orphanet_314647,Non-progressive cerebellar ataxia with intellectual disability
http://www.orpha.net/ORDO/Orphanet_314652,Variant ABeta2M amyloidosis
http://www.orpha.net/ORDO/Orphanet_314662,Segmental progressive overgrowth syndrome with fibroadipose hyperplasia
http://www.orpha.net/ORDO/Orphanet_314667,TMEM165-CDG
http://www.orpha.net/ORDO/Orphanet_314679,Cerebrofacioarticular syndrome
http://www.orpha.net/ORDO/Orphanet_314684,Primary bone lymphoma
http://www.orpha.net/ORDO/Orphanet_314689,Combined immunodeficiency due to STK4 deficiency
http://www.orpha.net/ORDO/Orphanet_314718,Lethal arteriopathy syndrome due to fibulin-4 deficiency
http://www.orpha.net/ORDO/Orphanet_314769,Somatomammotropinoma
http://www.orpha.net/ORDO/Orphanet_314777,Familial isolated pituitary adenoma
http://www.orpha.net/ORDO/Orphanet_314795,SHOX-related short stature
http://www.orpha.net/ORDO/Orphanet_3148,Malignant peripheral nerve sheath tumor
http://www.orpha.net/ORDO/Orphanet_314802,Short stature due to partial GHR deficiency
http://www.orpha.net/ORDO/Orphanet_314811,Short stature due to GHSR deficiency
http://www.orpha.net/ORDO/Orphanet_314950,Primary hypereosinophilic syndrome
http://www.orpha.net/ORDO/Orphanet_314962,Secondary hypereosinophilic syndrome
http://www.orpha.net/ORDO/Orphanet_314978,X-linked non progressive cerebellar ataxia
http://www.orpha.net/ORDO/Orphanet_314993,Cataract-congenital heart disease-neural tube defect syndrome
http://www.orpha.net/ORDO/Orphanet_315,Erythrokeratoderma ''en cocardes''
http://www.orpha.net/ORDO/Orphanet_3151,Multiple sclerosis-ichthyosis-factor VIII deficiency syndrome
http://www.orpha.net/ORDO/Orphanet_3152,Sclerosteosis
http://www.orpha.net/ORDO/Orphanet_3156,Senior-Loken syndrome
http://www.orpha.net/ORDO/Orphanet_3157,Septo-optic dysplasia spectrum
http://www.orpha.net/ORDO/Orphanet_316,Progressive symmetric erythrokeratodermia
http://www.orpha.net/ORDO/Orphanet_3161,Congenital pulmonary sequestration
http://www.orpha.net/ORDO/Orphanet_3162,Sézary syndrome
http://www.orpha.net/ORDO/Orphanet_3163,SHORT syndrome
http://www.orpha.net/ORDO/Orphanet_3164,"Omphalocele syndrome, Shprintzen-Goldberg type"
http://www.orpha.net/ORDO/Orphanet_3165,Eosinophilic fasciitis
http://www.orpha.net/ORDO/Orphanet_3166,Sialuria
http://www.orpha.net/ORDO/Orphanet_3167,Siegler-Brewer-Carey syndrome
http://www.orpha.net/ORDO/Orphanet_3168,Sillence syndrome
http://www.orpha.net/ORDO/Orphanet_3169,Sirenomelia
http://www.orpha.net/ORDO/Orphanet_317,Erythrokeratodermia variabilis
http://www.orpha.net/ORDO/Orphanet_31709,Infantile convulsions and choreoathetosis
http://www.orpha.net/ORDO/Orphanet_3172,Eyebrow duplication-syndactyly syndrome
http://www.orpha.net/ORDO/Orphanet_3173,Infantile spasms-broad thumbs syndrome
http://www.orpha.net/ORDO/Orphanet_31740,Hypersensitivity pneumonitis
http://www.orpha.net/ORDO/Orphanet_317425,Severe combined immunodeficiency due to DNA-PKcs deficiency
http://www.orpha.net/ORDO/Orphanet_317473,Pancytopenia due to IKZF1 mutations
http://www.orpha.net/ORDO/Orphanet_317476,XMEN
http://www.orpha.net/ORDO/Orphanet_3175,X-linked spasticity-intellectual disability-epilepsy syndrome
http://www.orpha.net/ORDO/Orphanet_3176,Spina bifida-hypospadias syndrome
http://www.orpha.net/ORDO/Orphanet_3177,Spinocerebellar degeneration-corneal dystrophy syndrome
http://www.orpha.net/ORDO/Orphanet_318,Acute erythroid leukemia
http://www.orpha.net/ORDO/Orphanet_3180,Spondylocamptodactyly syndrome
http://www.orpha.net/ORDO/Orphanet_3181,Sprengel deformity
http://www.orpha.net/ORDO/Orphanet_31824,Colchicine poisoning
http://www.orpha.net/ORDO/Orphanet_31825,Methanol poisoning
http://www.orpha.net/ORDO/Orphanet_31826,Ethylene glycol poisoning
http://www.orpha.net/ORDO/Orphanet_31827,Paraquat poisoning
http://www.orpha.net/ORDO/Orphanet_31828,Digitalis poisoning
http://www.orpha.net/ORDO/Orphanet_31837,Pulmonary venoocclusive disease
http://www.orpha.net/ORDO/Orphanet_3184,Steatocystoma multiplex-natal teeth syndrome
http://www.orpha.net/ORDO/Orphanet_3186,Holoprosencephaly-radial heart renal anomalies syndrome
http://www.orpha.net/ORDO/Orphanet_3189,Congenital pulmonary valvar stenosis
http://www.orpha.net/ORDO/Orphanet_319,Skeletal Ewing sarcoma
http://www.orpha.net/ORDO/Orphanet_3191,Subaortic stenosis-short stature syndrome
http://www.orpha.net/ORDO/Orphanet_319160,Congenital myopathy with internal nuclei and atypical cores
http://www.orpha.net/ORDO/Orphanet_319171,Distal 17p13.1 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_319182,Wiedemann-Steiner syndrome
http://www.orpha.net/ORDO/Orphanet_319189,Familial cortical myoclonus
http://www.orpha.net/ORDO/Orphanet_319192,Diencephalic-mesencephalic junction dysplasia
http://www.orpha.net/ORDO/Orphanet_319195,Chondroectodermal dysplasia with night blindness
http://www.orpha.net/ORDO/Orphanet_319199,Autosomal recessive spastic paraplegia type 53
http://www.orpha.net/ORDO/Orphanet_319213,Lujo hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319218,Ebola hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319223,Argentine hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319229,Bolivian hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319234,Venezuelan hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319239,Brazilian hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319244,Chapare hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319247,Hantavirus pulmonary syndrome
http://www.orpha.net/ORDO/Orphanet_319251,Rift valley fever
http://www.orpha.net/ORDO/Orphanet_319254,Kyasanur forest disease
http://www.orpha.net/ORDO/Orphanet_319266,Omsk hemorrhagic fever
http://www.orpha.net/ORDO/Orphanet_319276,Clear cell renal carcinoma
http://www.orpha.net/ORDO/Orphanet_319298,Papillary renal cell carcinoma
http://www.orpha.net/ORDO/Orphanet_3193,Supravalvular aortic stenosis
http://www.orpha.net/ORDO/Orphanet_319303,Chromophobe renal cell carcinoma
http://www.orpha.net/ORDO/Orphanet_319308,MiT family translocation renal cell carcinoma
http://www.orpha.net/ORDO/Orphanet_319319,Renal medullary carcinoma
http://www.orpha.net/ORDO/Orphanet_319322,Mucinous tubular and spindle cell renal carcinoma
http://www.orpha.net/ORDO/Orphanet_319325,Tubulocystic renal cell carcinoma
http://www.orpha.net/ORDO/Orphanet_319332,Autosomal recessive myogenic arthrogryposis multiplex congenita
http://www.orpha.net/ORDO/Orphanet_319340,Carney complex-trismus-pseudocamptodactyly syndrome
http://www.orpha.net/ORDO/Orphanet_3194,Corneodermatoosseous syndrome
http://www.orpha.net/ORDO/Orphanet_319462,Inherited cancer-predisposing syndrome due to biallelic BRCA2 mutations
http://www.orpha.net/ORDO/Orphanet_319465,Inherited acute myeloid leukemia
http://www.orpha.net/ORDO/Orphanet_319480,Acute myeloid leukemia with CEBPA somatic mutations
http://www.orpha.net/ORDO/Orphanet_319487,Familial papillary or follicular thyroid carcinoma
http://www.orpha.net/ORDO/Orphanet_319504,Combined oxidative phosphorylation defect type 8
http://www.orpha.net/ORDO/Orphanet_319509,Combined oxidative phosphorylation defect type 9
http://www.orpha.net/ORDO/Orphanet_319514,Combined oxidative phosphorylation defect type 13
http://www.orpha.net/ORDO/Orphanet_319519,Combined oxidative phosphorylation defect type 14
http://www.orpha.net/ORDO/Orphanet_319524,Combined oxidative phosphorylation defect type 15
http://www.orpha.net/ORDO/Orphanet_319547,Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency
http://www.orpha.net/ORDO/Orphanet_319552,Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency
http://www.orpha.net/ORDO/Orphanet_319558,Mendelian susceptibility to mycobacterial diseases due to complete IL12B deficiency
http://www.orpha.net/ORDO/Orphanet_319563,Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency
http://www.orpha.net/ORDO/Orphanet_319569,Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency
http://www.orpha.net/ORDO/Orphanet_319574,Autosomal recessive mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency
http://www.orpha.net/ORDO/Orphanet_319581,Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR1 deficiency
http://www.orpha.net/ORDO/Orphanet_319589,Autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency
http://www.orpha.net/ORDO/Orphanet_319595,Mendelian susceptibility to mycobacterial diseases due to partial STAT1 deficiency
http://www.orpha.net/ORDO/Orphanet_3196,Steroid dehydrogenase deficiency-dental anomalies syndrome
http://www.orpha.net/ORDO/Orphanet_319600,Mendelian susceptibility to mycobacterial diseases due to partial IRF8 deficiency
http://www.orpha.net/ORDO/Orphanet_319605,X-linked mendelian susceptibility to mycobacterial diseases
http://www.orpha.net/ORDO/Orphanet_319635,Amyloidosis cutis dyschromia
http://www.orpha.net/ORDO/Orphanet_319640,Retinal macular dystrophy type 2
http://www.orpha.net/ORDO/Orphanet_319646,PGM1-CDG
http://www.orpha.net/ORDO/Orphanet_319651,Constitutional megaloblastic anemia with severe neurologic disease
http://www.orpha.net/ORDO/Orphanet_319667,Primary lymphoma of the conjunctiva
http://www.orpha.net/ORDO/Orphanet_319671,Alazami syndrome
http://www.orpha.net/ORDO/Orphanet_319675,"Microcephalic primordial dwarfism, Dauber type"
http://www.orpha.net/ORDO/Orphanet_319678,Encephalopathy-hypertrophic cardiomyopathy-renal tubular disease syndrome
http://www.orpha.net/ORDO/Orphanet_3197,Hereditary hyperekplexia
http://www.orpha.net/ORDO/Orphanet_3198,Stiff person spectrum disorder
http://www.orpha.net/ORDO/Orphanet_3199,Stimmler syndrome
http://www.orpha.net/ORDO/Orphanet_32,Glutathione synthetase deficiency
http://www.orpha.net/ORDO/Orphanet_320,Apparent mineralocorticoid excess
http://www.orpha.net/ORDO/Orphanet_3200,Arthrogryposis-ectodermal dysplasia syndrome
http://www.orpha.net/ORDO/Orphanet_3201,Ventricular extrasystoles with syncopal episodes-perodactyly-Robin sequence syndrome
http://www.orpha.net/ORDO/Orphanet_3202,Dehydrated hereditary stomatocytosis
http://www.orpha.net/ORDO/Orphanet_3203,Overhydrated hereditary stomatocytosis
http://www.orpha.net/ORDO/Orphanet_320355,Autosomal dominant spastic paraplegia type 41
http://www.orpha.net/ORDO/Orphanet_320360,MT-ATP6-related mitochondrial spastic paraplegia
http://www.orpha.net/ORDO/Orphanet_320365,Autosomal dominant spastic paraplegia type 36
http://www.orpha.net/ORDO/Orphanet_320370,Autosomal recessive spastic paraplegia type 43
http://www.orpha.net/ORDO/Orphanet_320375,Autosomal recessive spastic paraplegia type 55
http://www.orpha.net/ORDO/Orphanet_320380,Autosomal recessive spastic paraplegia type 54
http://www.orpha.net/ORDO/Orphanet_320385,Hereditary sensory and autonomic neuropathy due to TECPR2 mutation
http://www.orpha.net/ORDO/Orphanet_320391,Autosomal recessive spastic paraplegia type 46
http://www.orpha.net/ORDO/Orphanet_320396,Autosomal recessive spastic paraplegia type 45
http://www.orpha.net/ORDO/Orphanet_3204,Stormorken-Sjaastad-Langslet syndrome
http://www.orpha.net/ORDO/Orphanet_320401,Autosomal recessive spastic paraplegia type 44
http://www.orpha.net/ORDO/Orphanet_320406,Spastic paraplegia-optic atrophy-neuropathy syndrome
http://www.orpha.net/ORDO/Orphanet_320411,Autosomal recessive spastic paraplegia type 56
http://www.orpha.net/ORDO/Orphanet_3205,Sturge-Weber syndrome
http://www.orpha.net/ORDO/Orphanet_3206,Stüve-Wiedemann syndrome
http://www.orpha.net/ORDO/Orphanet_3207,White matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome
http://www.orpha.net/ORDO/Orphanet_3208,Isolated succinate-CoQ reductase deficiency
http://www.orpha.net/ORDO/Orphanet_321,Multiple osteochondromas
http://www.orpha.net/ORDO/Orphanet_3214,"Deaf blind hypopigmentation syndrome, Yemenite type"
http://www.orpha.net/ORDO/Orphanet_3216,Conductive deafness-malformed external ear syndrome
http://www.orpha.net/ORDO/Orphanet_3217,Deafness-small bowel diverticulosis-neuropathy syndrome
http://www.orpha.net/ORDO/Orphanet_3218,Deafness-epiphyseal dysplasia-short stature syndrome
http://www.orpha.net/ORDO/Orphanet_3219,Fountain syndrome
http://www.orpha.net/ORDO/Orphanet_322,Exstrophy-epispadias complex
http://www.orpha.net/ORDO/Orphanet_3220,Deafness-enamel hypoplasia-nail defects syndrome
http://www.orpha.net/ORDO/Orphanet_3222,Phosphoribosylpyrophosphate synthetase superactivity
http://www.orpha.net/ORDO/Orphanet_3224,Deafness-genital anomalies-metacarpal and metatarsal synostosis syndrome
http://www.orpha.net/ORDO/Orphanet_3225,Hearing loss-familial salivary gland insensitivity to aldosterone syndrome
http://www.orpha.net/ORDO/Orphanet_3230,Deafness-oligodontia syndrome
http://www.orpha.net/ORDO/Orphanet_3232,Deafness-ear malformation-facial palsy syndrome
http://www.orpha.net/ORDO/Orphanet_3233,Cochleosaccular degeneration-cataract syndrome
http://www.orpha.net/ORDO/Orphanet_3235,Progressive deafness with stapes fixation
http://www.orpha.net/ORDO/Orphanet_3236,Conductive deafness-ptosis-skeletal anomalies syndrome
http://www.orpha.net/ORDO/Orphanet_3237,Multiple synostoses syndrome
http://www.orpha.net/ORDO/Orphanet_3238,Cardiospondylocarpofacial syndrome
http://www.orpha.net/ORDO/Orphanet_3239,Deafness-vitiligo-achalasia syndrome
http://www.orpha.net/ORDO/Orphanet_324,Fabry disease
http://www.orpha.net/ORDO/Orphanet_3240,Early-onset progressive leukoencephalopathy-central nervous system calcification-deafness-visual impairment syndrome
http://www.orpha.net/ORDO/Orphanet_3241,Deafness-craniofacial syndrome
http://www.orpha.net/ORDO/Orphanet_3242,Renpenning syndrome
http://www.orpha.net/ORDO/Orphanet_324290,Early-onset Lafora body disease
http://www.orpha.net/ORDO/Orphanet_324294,T-cell immunodeficiency with epidermodysplasia verruciformis
http://www.orpha.net/ORDO/Orphanet_324299,Multiple paragangliomas associated with polycythemia
http://www.orpha.net/ORDO/Orphanet_3243,Sweet syndrome
http://www.orpha.net/ORDO/Orphanet_324307,Severe lateral tibial bowing-short stature-mild winged scapula-mild facial dysmorphism syndrome
http://www.orpha.net/ORDO/Orphanet_324313,9p13 microdeletion syndrome
http://www.orpha.net/ORDO/Orphanet_324321,Sinoatrial node dysfunction and deafness
http://www.orpha.net/ORDO/Orphanet_324353,Congenital achiasma
http://www.orpha.net/ORDO/Orphanet_324364,Mixed sclerosing bone dystrophy with extra-skeletal manifestations
http://www.orpha.net/ORDO/Orphanet_324381,Hereditary inclusion body myopathy type 4
http://www.orpha.net/ORDO/Orphanet_324410,X-linked intellectual disability-cardiomegaly-congestive heart failure syndrome
http://www.orpha.net/ORDO/Orphanet_324416,Muscular hypertrophy-hepatomegaly-polyhydramnios syndrome
http://www.orpha.net/ORDO/Orphanet_324422,ALG13-CDG
http://www.orpha.net/ORDO/Orphanet_324442,Autosomal recessive axonal neuropathy with neuromyotonia
http://www.orpha.net/ORDO/Orphanet_324525,Hypertrophic cardiomyopathy with kidney anomalies due to mitochondrial DNA mutation
http://www.orpha.net/ORDO/Orphanet_324530,Autoinflammation-PLCG2-associated antibody deficiency-immune dysregulation
http://www.orpha.net/ORDO/Orphanet_324535,Combined oxidative phosphorylation defect type 11
http://www.orpha.net/ORDO/Orphanet_324540,Aphonia-deafness-retinal dystrophy-bifid halluces-intellectual disability syndrome
http://www.orpha.net/ORDO/Orphanet_324561,Hypopigmentation-punctate palmoplantar keratoderma syndrome
http://www.orpha.net/ORDO/Orphanet_324569,Pontocerebellar hypoplasia type 8
http://www.orpha.net/ORDO/Orphanet_324575,Hyperinsulinism due to HNF1A deficiency
http://www.orpha.net/ORDO/Orphanet_324581,Benign Samaritan congenital myopathy
http://www.orpha.net/ORDO/Orphanet_324585,Autosomal dominant intermediate Charcot-Marie-Tooth disease with neuropathic pain
http://www.orpha.net/ORDO/Orphanet_324588,Familial dyskinesia and facial myokymia
http://www.orpha.net/ORDO/Orphanet_3246,Symphalangism with multiple anomalies of hands and feet
http://www.orpha.net/ORDO/Orphanet_324601,X-linked cleft palate and ankyloglossia
http://www.orpha.net/ORDO/Orphanet_324611,Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation
http://www.orpha.net/ORDO/Orphanet_324625,Chikungunya
http://www.orpha.net/ORDO/Orphanet_324632,Hendra virus infection
http://www.orpha.net/ORDO/Orphanet_324636,Autoerythrocyte sensitization syndrome
